AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,RepeatOffender,GangID,Phone
946,49,Vedika Bora,34,2,A2,False,,01279682207
947,682,Onveer Bhat,56,1,A2,True,GANG-263,6779581152
948,500,Krishna Khatri,26,1,A5,False,,01379334187
949,20,Udarsh Balan,47,1,A5,False,,6008554604
950,232,Abha Keer,32,2,A3,False,,+914769027337
951,150,Pranit Ben,21,1,A1,False,,+917354105283
952,251,Zayyan Jain,50,1,A2,True,GANG-342,+910756716400
953,406,Yasti Sabharwal,58,2,A4,True,GANG-379,09915170457
954,969,Neel Chaudry,47,2,A5,False,,02401487809
955,330,Anmol Sane,42,1,A2,False,,3058604013
956,225,Neelima Patla,68,1,A1,False,,8754920933
957,399,Hemang Prasad,63,1,A4,False,,+917740885021
958,608,Aahana Nair,50,2,A1,True,GANG-244,3077692860
959,160,Jeevika Boase,49,1,A2,False,,+914612873490
960,653,Rachit Dugar,26,1,A3,False,,7924043963
961,402,Max Mani,24,1,A2,False,,+919048455000
962,409,Anay Mishra,69,1,A2,False,,4058493243
963,33,Viraj Krish,42,1,A5,False,,2249687976
964,120,Meera Sen,63,1,A2,False,,+916789885319
965,712,Advaith Pai,23,2,A2,True,GANG-230,01292951782
966,709,Faris Kuruvilla,42,2,A4,False,,+912974799618
967,534,Gavin Nanda,36,1,A3,False,,+911104978115
968,720,Nisha Mahal,38,2,A5,False,,8949732860
969,780,Forum Tank,51,1,A3,True,GANG-466,01220483604
970,793,Samesh Bhat,33,1,A5,False,,0775713713
971,671,Aahana Dua,60,2,A4,False,,0804539368
972,233,Tanveer Warrior,21,2,A4,False,,2809068781
973,578,Baljiwan Ghosh,56,1,A1,False,,+919092589552
974,751,Dalaja Babu,26,1,A2,False,,09779873687
975,559,Girish Bumb,23,1,A3,False,,7625353453
976,741,Zashil Sodhi,32,1,A3,False,,9640944733
977,544,Jai Loyal,26,1,A5,False,,+916992493285
978,872,Janya Chaudhary,51,2,A3,True,GANG-230,+918834469051
979,80,Chaaya Gupta,48,1,A5,False,,06894283398
980,188,Warda Gour,58,1,A5,False,,03397400347
981,781,Hemal Nigam,40,2,A3,False,,+914822039321
982,521,Atharv Chokshi,66,2,A2,False,,04900079270
983,498,Niharika Sinha,53,2,A3,False,,+912123805951
984,943,Hiral Brar,29,2,A1,False,,1440022184
985,995,Priya Morar,54,2,A1,False,,8342825488
986,764,Ekiya Jha,46,1,A4,False,,+911395004980
987,797,Ekanta Swamy,30,2,A4,False,,2192183862
988,136,Karan Shroff,33,1,A3,True,GANG-859,2453465102
989,684,Girish Cherian,39,1,A2,False,,5483978838
990,276,Pranav Gara,43,1,A5,False,,+918282175153
991,25,Aishani Majumdar,60,1,A5,False,,+912560000667
992,98,Qabil Gade,62,1,A2,False,,04070779975
993,173,Sai Warrior,40,2,A5,True,GANG-506,+918209060543
994,638,Omkaar Balan,19,2,A3,False,,7917457239
995,152,Qarin Wali,40,2,A4,False,,8286865466
996,822,Idika Tandon,51,2,A1,True,GANG-823,7519208805
997,703,Qushi Jani,48,1,A2,True,GANG-547,0493499504
998,578,Devansh Kurian,24,2,A4,False,,+911766135761
999,932,Hema Wason,67,2,A1,False,,03861698896
1000,418,Amara Munshi,63,2,A4,False,,+910959450329
1001,863,Netra Ahuja,63,1,A1,False,,+919590471095
1002,167,Rushil Khanna,47,1,A3,False,,08150816433
1003,164,Manan Prashad,25,2,A2,False,,09115134858
1004,119,Yashodhara Kaul,44,1,A1,True,GANG-876,9917439378
1005,343,Rajata Sem,29,1,A4,False,,9603638278
1006,482,Devika Mall,70,2,A3,False,,1135121616
1007,82,Oeshi Khatri,23,1,A1,False,,04670310125
1008,392,Eshana Palla,22,1,A3,False,,8618742241
1009,273,Ranveer Khare,56,1,A4,False,,+918235627792
1010,634,Abeer Ahuja,60,2,A3,False,,1878387147
1011,630,Ansh Sagar,21,1,A2,False,,02745563807
1012,905,Hamsini Sarma,37,1,A4,False,,6455200360
1013,371,Charles Naik,18,1,A1,False,,3957730105
1014,431,Yashasvi Shukla,38,1,A1,False,,+912259546234
1015,843,Caleb Sama,54,2,A2,False,,05585472417
1016,79,Utkarsh Bora,32,1,A1,False,,08666779522
1017,586,Harsh Loke,38,1,A2,False,,6057345091
1018,190,Charan Mohan,69,2,A3,False,,4586708934
1019,840,Wahab Nath,49,1,A4,False,,8420398457
1020,943,Jagrati Kalla,51,2,A5,False,,5060243239
1021,749,Rachit Misra,40,2,A5,False,,02810536554
1022,610,Samaksh Nagarajan,31,1,A1,False,,05793092885
1023,996,Nitara Ahluwalia,39,2,A3,False,,02099678320
1024,914,Gopal Keer,45,2,A5,False,,+914172699347
1025,337,Yashvi Dua,22,1,A5,False,,+916130251469
1026,263,Zayyan Ahluwalia,30,1,A2,True,GANG-155,1223637543
1027,377,Henry Kaur,65,1,A1,True,GANG-556,04764005982
1028,779,Sai Boase,25,2,A2,True,GANG-342,1364181638
1029,875,Widisha Manda,25,1,A3,False,,7948116225
1030,402,Jeet Pathak,41,2,A5,False,,4815891864
1031,333,Qarin Bedi,59,2,A2,False,,+918478758390
1032,331,Simon Arya,33,1,A5,False,,1560324757
1033,745,Manbir Majumdar,47,2,A1,False,,05279111382
1034,139,Raghav Mohan,35,1,A4,False,,03637364112
1035,206,Chakrika Goda,47,2,A3,True,GANG-856,+918555085388
1036,86,Abhiram Sule,70,1,A1,False,,07240510955
1037,597,Mugdha Sankar,22,2,A2,False,,+915549305362
1038,959,Raagini Khatri,42,1,A5,False,,+918939842412
1039,999,Bhavika Mittal,66,2,A4,False,,+917346146758
1040,113,Ekavir Saxena,61,2,A4,False,,+910659069079
1041,505,Lopa Jain,44,1,A2,False,,2853379273
1042,978,Zansi Bhattacharyya,65,2,A5,True,GANG-270,02449078359
1043,509,Anamika Kaur,58,2,A3,False,,02979343146
1044,294,Kai Bawa,69,1,A3,False,,5441247850
1045,642,Zinal Bose,50,2,A1,False,,5054114903
1046,753,Pooja Kapadia,26,2,A3,False,,06446125082
1047,179,Vrishti Jha,38,1,A5,True,GANG-856,2156444011
1048,777,Prisha Kade,23,1,A2,False,,3258468999
1049,586,Forum Tara,24,2,A3,False,,0273962833
1050,82,Jairaj Kurian,43,1,A5,False,,7548920404
1051,98,Sanaya Setty,27,2,A2,False,,+911962896498
1052,898,Frado Thaman,67,1,A1,False,,+914075309028
1053,457,Maanas Kari,60,1,A1,False,,01315522468
1054,370,Hemangini Majumdar,42,2,A4,False,,+913184605435
1055,315,Ekaja Gaba,41,1,A4,False,,+910762907087
1056,469,Bhavini Srivastava,33,1,A5,True,GANG-372,07999598553
1057,982,Jyoti Sridhar,65,1,A1,False,,04648825609
1058,40,Jeremiah Sen,61,2,A2,True,GANG-160,6092147752
1059,49,Gagan Sane,67,2,A5,False,,+914598217810
1060,261,Hitesh Aggarwal,26,2,A4,False,,+917994563232
1061,469,Ranbir Pingle,26,1,A3,False,,6892141884
1062,254,Upasna Majumdar,60,2,A1,False,,+911558055627
1063,771,Tamanna Yogi,60,2,A5,True,GANG-597,3208683677
1064,754,Watika Dua,46,2,A3,False,,05746967580
1065,279,Hardik Oommen,59,1,A5,True,GANG-292,3406722426
1066,138,Ishani Pall,46,1,A4,False,,6823361793
1067,893,Jeremiah Saxena,34,2,A2,True,GANG-520,8820835904
1068,904,Damyanti Sanghvi,70,2,A2,False,,8837949407
1069,566,Warjas Sanghvi,64,2,A2,False,,+919970494235
1070,92,Bhanumati Ram,63,2,A5,False,,5270866968
1071,511,Unni Dugal,52,2,A3,False,,00173677763
1072,184,Bahadurjit Bahl,43,1,A2,False,,8377391570
1073,756,Chakradhar Butala,36,2,A4,True,GANG-372,9188507340
1074,958,Ijaya Acharya,47,2,A2,True,GANG-160,+912201203364
1075,601,Dev Dua,25,1,A5,False,,01254609008
1076,991,Zarna Narayanan,68,1,A2,False,,2138414003
1077,26,Nikita Deo,62,1,A2,True,GANG-535,+918094774732
1078,345,Ladli Borah,46,1,A5,False,,+911982562507
1079,810,Upadhriti Das,57,2,A3,False,,+918165984771
1080,14,Avni Tailor,52,2,A4,True,GANG-572,+916245835889
1081,634,Tanveer Lata,35,1,A4,False,,04657770213
1082,637,Aahana Roy,70,1,A2,True,GANG-556,3181067934
1083,119,Sai Dalal,43,1,A1,True,GANG-467,8276527570
1084,939,Arjun Mittal,24,2,A2,True,GANG-245,+911599617288
1085,72,Mahika Mann,19,1,A5,False,,02448647778
1086,310,Anika Mane,62,1,A5,False,,09692375338
1087,762,Diya Suri,48,1,A5,False,,3825642033
1088,356,Bina Parikh,48,2,A4,False,,8849781568
1089,814,Tanmayi Seshadri,21,1,A5,False,,+914678194890
1090,978,Upadhriti Swaminathan,18,2,A3,False,,+912424769321
1091,870,Chanchal Sachdev,34,2,A3,False,,03175178694
1092,129,Charvi Dara,22,1,A5,False,,+918070238000
1093,13,Dalbir Subramaniam,39,1,A2,False,,2381555743
1094,427,Neel Barad,31,2,A5,True,GANG-160,7596157908
1095,434,Rajeshri Pillay,60,1,A3,True,GANG-466,7666348081
1096,922,Widisha Rajagopalan,31,1,A3,True,GANG-155,0574095157
1097,695,Onkar Banik,42,1,A2,False,,2681406897
1098,587,Yashodhara Lad,59,1,A1,False,,00125010745
1099,769,Jacob Iyengar,49,1,A5,True,GANG-558,07723774939
1100,115,Sai Sachdev,50,1,A1,True,GANG-379,00557265990
1101,165,Abhiram Arya,55,2,A2,False,,1541351736
1102,281,Nihal Khanna,49,2,A4,True,GANG-342,06458963349
1103,365,Ishanvi Narain,27,2,A4,False,,06850026272
1104,30,Ubika Modi,56,1,A3,False,,+919000836119
1105,755,Udarsh Morar,20,1,A1,False,,2769145991
1106,420,Jeet Gala,66,2,A1,False,,09284644448
1107,576,Nakul Chahal,56,1,A2,False,,+916598074061
1108,728,Baljiwan Subramaniam,31,2,A4,False,,+915180333139
1109,61,Bahadurjit Agate,22,2,A3,True,GANG-597,2017986275
1110,98,Qabil Sehgal,29,1,A1,False,,+911525949040
1111,318,Wriddhish Saini,58,1,A4,False,,08082227863
1112,156,Timothy Mahal,34,2,A3,False,,08094863818
1113,868,Gopal Sankaran,43,2,A4,False,,7040254786
1114,169,Sathvik Gokhale,60,2,A5,False,,02347357008
1115,761,Ojasvi Chada,69,1,A4,True,GANG-479,+910247529481
1116,563,Triya Choudhury,61,1,A1,False,,+917923784955
1117,711,Udyati Keer,21,2,A1,False,,+916187711907
1118,374,Indali Dara,64,2,A1,True,GANG-812,03585758465
1119,259,Udarsh Kashyap,52,2,A1,False,,3580246732
1120,177,Faraj Batra,45,2,A3,True,GANG-466,+914909973873
1121,363,Anay Srinivasan,28,1,A1,False,,08215044234
1122,59,Krishna Zacharia,39,1,A1,True,GANG-366,6383737537
1123,192,Urishilla Pandya,38,1,A4,False,,04169358686
1124,747,Qushi Sathe,63,1,A5,False,,2449485642
1125,978,Chaman Tiwari,19,1,A2,True,GANG-890,4101045819
1126,563,Oeshi Walia,38,1,A4,False,,02731447407
1127,107,Nakul Dhar,48,2,A3,False,,05045360523
1128,206,David Mangal,28,2,A3,True,GANG-556,+913809693636
1129,445,Naveen Mittal,46,1,A5,False,,9794210383
1130,343,Chasmum Garg,24,1,A3,False,,05977888102
1131,112,Lakshmi Kakar,56,2,A5,False,,9607701832
1132,14,Lavanya Mani,70,1,A5,False,,00300188412
1133,602,Advik Parikh,32,2,A4,False,,9825021733
1134,610,Shravya Kothari,57,2,A3,False,,05367685689
1135,502,Waida Som,46,1,A2,False,,5011332910
1136,343,Daksh Halder,38,2,A3,False,,08354997985
1137,551,Damyanti Chaudry,18,2,A5,False,,9409784999
1138,164,Aadi Kumer,69,2,A2,False,,2222388228
1139,226,Varsha Mittal,24,2,A5,False,,3142365944
1140,187,Sai Sidhu,39,2,A4,False,,8097042061
1141,619,Gabriel Nagi,65,1,A1,False,,1738940911
1142,935,Chandani Chaudry,34,2,A5,False,,+915413585769
1143,851,Chanakya Ramaswamy,33,1,A3,False,,05394612251
1144,69,Harini Chaudhary,37,2,A2,False,,1895464452
1145,110,Bahadurjit Wable,33,2,A3,True,GANG-942,7178018664
1146,891,Vyanjana Badal,66,2,A3,False,,6113654956
1147,325,Neel Dhillon,55,1,A5,False,,08884735843
1148,915,Quincy Madan,59,2,A5,False,,0906413643
1149,926,Ayush Saha,55,1,A4,False,,4678042159
1150,267,Warda Kamdar,64,2,A4,False,,01922421654
1151,705,Anjali Chand,69,1,A2,False,,+913746313271
1152,569,Charita Kadakia,62,1,A4,False,,07345692394
1153,62,Maya Chowdhury,48,2,A5,True,GANG-859,7617336522
1154,107,Yasti Ahuja,54,2,A4,False,,01261305883
1155,564,Advay Bath,26,2,A2,False,,1959287767
1156,813,Ishaan Goel,30,2,A2,False,,05511614805
1157,271,Leela Parsa,18,1,A1,False,,+915946815231
1158,579,Charita Cheema,43,1,A3,True,GANG-558,2320309360
1159,739,Pratyush Kapadia,30,2,A3,False,,+913191583912
1160,353,Zaitra Shetty,30,1,A2,True,GANG-101,6099748996
1161,856,Jai Uppal,59,1,A4,False,,1172146420
1162,535,Gaurang Bala,34,2,A2,True,GANG-812,7184904566
1163,762,Nikita Rana,54,1,A2,False,,01742601188
1164,250,Vedika Dugar,22,1,A1,False,,07975273465
1165,802,Ikshita Chana,31,1,A5,False,,9845119205
1166,936,Aarav Menon,35,1,A1,False,,6072056569
1167,162,Mekhala Garde,68,1,A4,False,,03038951892
1168,10,Ridhi Sangha,32,2,A3,False,,05444089437
1169,59,Tamanna Master,42,1,A3,False,,+919769829285
1170,678,Maya More,57,2,A4,True,GANG-556,2127092239
1171,792,Ranveer Sandhu,56,1,A5,True,GANG-520,4703715912
1172,814,Abhimanyu Bassi,61,2,A3,False,,1664105375
1173,434,Waida Vora,21,2,A4,False,,04591219841
1174,284,Yachana Narayan,65,1,A1,False,,05888171446
1175,882,Bhavini Dugal,66,1,A1,True,GANG-263,01157578505
1176,566,Guneet Patla,22,2,A1,True,GANG-545,1768771904
1177,979,Kashish Contractor,66,2,A2,False,,3202767498
1178,181,Unni Ahluwalia,18,1,A2,True,GANG-890,+918726529703
1179,394,Hredhaan Varughese,42,2,A1,False,,+917481624306
1180,499,Dhruv Dani,24,1,A5,False,,+911413001758
1181,41,Peter Khatri,54,1,A1,False,,7589314669
1182,21,Yatan Sandal,67,2,A4,False,,8715143965
1183,64,Nikita Ratta,67,2,A5,False,,+913452384692
1184,421,Balhaar Dyal,42,2,A5,False,,6888130416
1185,981,Rachana Chakraborty,49,2,A1,True,GANG-528,4880294779
1186,680,Amaira Patla,60,2,A1,True,GANG-229,01836019083
1187,971,Fitan Srinivasan,23,2,A2,True,GANG-558,4141904729
1188,24,Jagdish Karnik,62,1,A4,True,GANG-528,3016445223
1189,693,Victor Andra,18,2,A2,False,,0792358428
1190,570,Bimala Prashad,44,2,A5,False,,00789022533
1191,461,Yashawini Banik,57,2,A2,False,,+916856548992
1192,84,Bhavna Mody,31,2,A1,False,,+917611029500
1193,590,Hemani Baria,24,1,A5,False,,+916060975244
1194,502,Manbir Som,37,1,A2,False,,+918987705467
1195,556,Henry Sridhar,32,2,A1,False,,8942435950
1196,81,Gagan Rama,34,2,A5,False,,08121235161
1197,217,Timothy Dixit,38,1,A2,False,,9164056054
1198,626,Pranav Shroff,25,1,A4,False,,+912691022771
1199,290,Hemani Nagy,41,2,A3,False,,0468592399
1200,251,Reva Bera,27,1,A4,False,,08078181693
1201,93,Vinaya Shukla,45,2,A5,False,,9331479445
1202,569,Unnati Ray,63,2,A5,False,,02631730638
1203,369,Isaac Lal,24,1,A5,True,GANG-823,+911592073140
1204,775,Udyati Babu,54,2,A5,True,GANG-229,05016402334
1205,107,Gunbir Karpe,49,1,A4,True,GANG-535,1456396051
1206,67,Bachittar Bassi,65,2,A2,False,,07045941738
1207,140,Priya Sinha,19,1,A2,False,,2936471427
1208,294,Eta Deo,33,2,A4,True,GANG-558,+911144068367
1209,945,Michael Mitter,57,1,A1,True,GANG-545,04303417640
1210,275,Aahana Vasa,33,2,A4,False,,5682449503
1211,137,Warinder Balasubramanian,45,2,A5,False,,8125869799
1212,423,Anita Rege,51,2,A3,False,,+911211668225
1213,705,Nicholas Narasimhan,23,2,A5,False,,+919227422060
1214,658,Nathan Narang,26,2,A2,True,GANG-212,+911434982759
1215,484,Gautam Soman,27,2,A2,False,,+912952410306
1216,942,Zinal Batra,51,1,A4,False,,4288115118
1217,768,Tanveer Bir,58,2,A2,False,,5036497925
1218,587,Sara Chowdhury,59,2,A5,False,,+910207079279
1219,503,Janani Salvi,63,1,A4,False,,+916171033012
1220,426,Rehaan Mand,40,2,A2,False,,01086907964
1221,397,Chasmum Gaba,29,2,A3,False,,04038587301
1222,589,Wishi Kibe,19,1,A4,True,GANG-292,01855914000
1223,680,Sathvik Walla,20,1,A3,False,,5561016859
1224,448,Damini Merchant,19,2,A2,True,GANG-572,+917680344400
1225,171,Omkaar Dhar,66,2,A5,True,GANG-528,00733004274
1226,675,Abeer Prabhu,56,1,A1,False,,00901532242
1227,928,Advay Dalal,60,1,A5,False,,07927665247
1228,135,Atharv Raval,69,1,A4,True,GANG-859,+919060656947
1229,843,Madhavi Ganguly,19,1,A2,False,,+918705973746
1230,859,Jasmit Pradhan,34,1,A5,False,,+912072156735
1231,509,Qabil Khare,55,2,A1,False,,+915369771075
1232,695,Tristan Bandi,59,1,A5,False,,+910488125695
1233,594,Chatura Bedi,68,1,A1,False,,02421641523
1234,746,Leela Menon,44,2,A3,False,,3570649556
1235,17,Tara Arya,59,1,A3,False,,+915523141008
1236,661,Gaurav Seshadri,18,1,A4,False,,7220441628
1237,581,Netra Rout,47,1,A3,False,,+919615063477
1238,779,Ekbal Ramesh,41,2,A2,False,,04316719799
1239,655,Balveer Dora,65,2,A2,True,GANG-155,+919197418359
1240,734,Laksh Chowdhury,58,2,A5,True,GANG-535,+917068591999
1241,589,Vivaan Wali,24,1,A2,False,,+914301295217
1242,100,Laban Deshpande,54,1,A1,False,,02456961513
1243,56,Akshay Swaminathan,56,2,A3,False,,00006617238
1244,544,Yashawini Sama,24,1,A1,False,,2439672175
1245,93,Vedhika Dubey,56,2,A4,False,,+918362407015
1246,481,Mugdha Devi,34,2,A4,False,,1264397000
1247,890,Saanvi Nagar,19,1,A3,False,,5282628103
1248,134,Balhaar Dar,35,1,A1,False,,2537608891
1249,121,Vincent Varghese,47,2,A4,False,,+913145353601
1250,124,Farhan Bakshi,35,2,A1,True,GANG-506,+918204015858
1251,717,Ekansh Naik,31,1,A2,False,,+913885374816
1252,386,Forum Chacko,64,2,A2,False,,+916872130989
1253,73,Amrita Parmar,30,2,A2,False,,+917508093196
1254,689,Ridhi Nair,61,1,A2,False,,09841000391
1255,888,Gayathri Mannan,66,2,A2,False,,03993978222
1256,561,Devansh Brar,65,1,A3,False,,+910901400003
1257,319,Jeet Chaudhry,62,2,A4,False,,3875638166
1258,346,Jagat Jani,32,2,A3,False,,8667522699
1259,95,Aarav Loyal,40,2,A3,False,,01800595547
1260,180,Harinakshi Goda,69,1,A1,False,,+919206772675
1261,506,Sudiksha Zacharia,38,2,A1,False,,01501804636
1262,170,Rehaan Sarkar,54,1,A1,False,,06373083287
1263,849,Krisha Subramaniam,37,2,A2,False,,03179933573
1264,799,Jackson Iyengar,21,2,A2,False,,+910958602145
1265,963,Avni Banik,44,2,A1,False,,03832040755
1266,493,Jasmit Bhardwaj,22,2,A2,False,,06818171819
1267,851,Balhaar Toor,20,2,A2,False,,5944748323
1268,719,Ishani Acharya,45,1,A3,True,GANG-843,+917294978068
1269,58,Nikita Lalla,67,2,A1,False,,+917823072846
1270,182,Yadavi More,59,2,A2,False,,+916446428942
1271,579,Gaurav Bava,26,1,A3,False,,01722908867
1272,723,Kamya Nanda,68,1,A1,False,,+916421129432
1273,590,Tamanna Mital,19,1,A1,True,GANG-230,9882531916
1274,515,Omisha Dubey,48,1,A4,False,,3281208767
1275,1000,Yashica Goswami,33,1,A1,False,,3894332555
1276,520,Ria Morar,19,1,A2,True,GANG-545,3963317712
1277,664,Chatresh Lad,42,2,A4,False,,+911456044037
1278,769,Thomas Guha,65,1,A4,False,,+917594165347
1279,769,Meera Bhatnagar,44,2,A3,False,,5110076571
1280,212,Sai Vala,44,2,A2,False,,+914901668378
1281,338,Gaurangi Borde,40,1,A1,True,GANG-342,+913243738568
1282,642,Damini Sen,58,2,A3,False,,03934253162
1283,227,Yatin Pandya,42,2,A2,False,,05065049544
1284,872,Gaurika Ramachandran,37,2,A4,False,,05891782388
1285,142,Praneel Shenoy,36,2,A4,False,,09300427238
1286,976,Wahab Bhatti,40,1,A2,False,,+913478045549
1287,790,Kalpit Ramachandran,41,2,A5,False,,3834200734
1288,295,Vivaan Kamdar,24,1,A4,True,GANG-160,+914470894080
1289,747,Raksha Boase,38,1,A5,False,,+919887293945
1290,571,Isaac Dhar,47,1,A5,False,,06879282901
1291,400,Banjeet Sanghvi,54,1,A1,False,,06431772203
1292,642,Isha Johal,20,1,A4,False,,05384031815
1293,198,Samesh Mukherjee,44,1,A5,True,GANG-270,9393707995
1294,294,Tamanna Srinivasan,39,2,A2,True,GANG-466,+918019716450
1295,131,Alka Subramanian,67,1,A3,False,,04655674191
1296,272,Rudra Dubey,20,2,A2,False,,07773123282
1297,382,Yagnesh Bhatti,33,1,A2,False,,7354914193
1298,957,Lipika Narasimhan,52,1,A3,False,,+914632302462
1299,378,Ethan Kibe,29,2,A3,False,,+913899136822
1300,439,Irya Talwar,32,1,A2,True,GANG-535,00429880106
1301,255,Azaan Sur,37,1,A4,False,,+918975154568
1302,706,Maanav Koshy,53,2,A5,False,,03654886932
1303,958,Arin Keer,25,2,A4,False,,07375366104
1304,946,Nidhi Kashyap,59,1,A5,False,,01833784886
1305,40,Vedhika Kothari,32,1,A4,False,,+910920108273
1306,5,Triya Kapoor,66,2,A4,True,GANG-558,4783607927
1307,831,Niharika Boase,59,2,A4,True,GANG-467,2239769999
1308,835,Daksh Narang,28,1,A3,False,,7720704210
1309,331,Sneha Sachar,31,2,A4,False,,04849611016
1310,581,Vinaya Taneja,29,2,A1,False,,+914442959041
1311,8,Ekavir Kothari,59,2,A2,False,,03473220882
1312,612,Xalak Varkey,52,1,A3,False,,00478097537
1313,429,Jagvi Mukherjee,35,2,A4,False,,02377989557
1314,667,Darika Kunda,56,1,A1,False,,+917716920070
1315,401,Advay Dugal,37,1,A2,False,,+919035502817
1316,6,Chatresh Nayak,50,2,A2,True,GANG-547,+915161981589
1317,261,Yatan Tata,45,1,A4,True,GANG-229,05107621976
1318,634,Bina Dugar,40,1,A4,True,GANG-740,+910297178532
1319,582,Arunima Cherian,37,2,A3,True,GANG-155,05976768830
1320,300,Ekanta Natt,24,1,A4,False,,01884842493
1321,545,Vedhika Master,28,1,A1,True,GANG-876,+911140404325
1322,561,Udyati Tiwari,40,2,A4,False,,6535003902
1323,7,Ati Oak,60,1,A2,False,,+916130144399
1324,282,Hemangini Rege,29,2,A3,False,,+919277448160
1325,216,Vrinda Bawa,33,1,A4,True,GANG-403,+916731223720
1326,113,Jhalak Sahni,32,2,A2,False,,08825373564
1327,591,Kashish Swamy,53,1,A1,True,GANG-244,3439640927
1328,988,Damyanti Date,67,2,A3,False,,8583234565
1329,769,Nidhi Thakur,39,2,A5,True,GANG-467,+912991119443
1330,290,Azaan Talwar,45,2,A2,False,,01290440923
1331,271,Joshua Ram,47,1,A2,True,GANG-229,7494562540
1332,301,Raksha Mammen,32,2,A3,False,,1701544851
1333,343,Raksha Parekh,48,2,A1,False,,02570206282
1334,761,Devansh Chaudhary,62,2,A2,False,,+916199923681
1335,926,Samar Nayak,69,2,A5,False,,+912326978913
1336,8,Chaman Luthra,25,1,A5,False,,4831085798
1337,563,Theodore Narasimhan,56,1,A2,False,,+912039528572
1338,175,Atharv Singh,66,2,A2,True,GANG-876,3841512541
1339,603,Falguni Soni,19,2,A3,False,,3044621916
1340,396,Chatura Mani,57,1,A4,False,,3436693379
1341,76,Shivani Bhargava,46,2,A4,False,,03274225217
1342,372,Saksham Bhagat,64,1,A3,False,,4191351638
1343,299,Dayamai Wali,36,2,A5,False,,05940480613
1344,535,Omisha Parekh,36,1,A2,False,,2880239846
1345,660,Pranit Mittal,57,2,A5,False,,5934373023
1346,14,Ansh Mander,50,2,A5,False,,01351907484
1347,56,Krisha Chanda,47,2,A1,True,GANG-740,+915375877330
1348,137,Pavani Bail,36,2,A3,True,GANG-276,+914535822328
1349,379,Atharv Barman,40,2,A5,False,,+917315060626
1350,943,Balendra Sampath,52,2,A4,True,GANG-403,03082172015
1351,681,Falak Nagi,53,1,A3,False,,7798058455
1352,304,Tara Kanda,36,1,A3,False,,+917361814789
1353,663,Amruta Bhattacharyya,52,2,A3,False,,+914524772030
1354,808,Warda Rau,28,2,A3,False,,9111342705
1355,568,Aarna Karnik,70,2,A4,False,,08764353946
1356,924,Janani Seth,38,1,A2,False,,7170376822
1357,816,Charles Barad,68,2,A3,True,GANG-506,07525491029
1358,476,Yashica Kunda,35,2,A2,False,,1652582419
1359,587,Victor Pau,47,2,A5,False,,6644547156
1360,819,Alka Kohli,70,2,A2,False,,+914419288541
1361,603,Chakrika Divan,69,2,A4,False,,+919881338636
1362,200,Watika Sastry,29,1,A5,False,,7020375101
1363,744,Udant Samra,36,2,A4,True,GANG-537,3379842503
1364,393,Yauvani Tandon,18,1,A4,False,,+912199966930
1365,847,Widisha Bhalla,22,1,A1,False,,07182925015
1366,242,Krishna Chada,45,2,A2,True,GANG-229,4698847116
1367,825,Ekanta Kaul,54,1,A1,False,,0284013951
1368,791,Manbir Misra,39,2,A4,False,,+912822216576
1369,482,Robert Chahal,42,2,A5,True,GANG-467,+913885595008
1370,939,Ojasvi Deshmukh,26,1,A1,False,,01549837996
1371,575,Azad Rege,65,1,A3,False,,+917357729568
1372,860,Ekbal Issac,18,1,A3,False,,07205313597
1373,528,Chameli Iyer,69,1,A4,False,,+915049276979
1374,82,Chakradhar Sawhney,40,2,A4,False,,2226226622
1375,227,Divya Kuruvilla,24,2,A2,False,,+917686470445
1376,213,Maanav Bhasin,31,2,A5,False,,9997502293
1377,132,Yashawini Kalla,68,1,A5,False,,9840196468
1378,511,Jyoti Korpal,51,1,A4,False,,+915418420238
1379,816,Eta Ramachandran,48,2,A2,False,,+918498933786
1380,460,Indali Tank,34,1,A5,False,,5743789209
1381,363,Amrita Prabhu,20,2,A2,False,,+914162991202
1382,785,Jacob Saran,39,1,A3,True,GANG-843,+914562273613
1383,222,Lila Ahuja,62,2,A1,False,,08828239387
1384,585,Brinda Vasa,54,2,A1,False,,+913766988592
1385,876,Anvi Ganesh,47,1,A2,True,GANG-230,0901484270
1386,570,Faraj Agate,55,1,A3,False,,4149367227
1387,973,Timothy Puri,47,1,A5,False,,6473639483
1388,666,Lohit Walla,65,2,A5,False,,5061437591
1389,286,Lajita Ganguly,52,1,A3,False,,+918457512374
1390,204,Faras Narasimhan,70,2,A1,False,,7115188909
1391,328,Hiral Ramanathan,32,1,A5,True,GANG-230,02340162503
1392,556,Widisha Dubey,30,1,A2,False,,+916960035961
1393,194,Nikita Kannan,62,2,A4,True,GANG-342,5000189510
1394,337,Yug Dugar,24,2,A5,False,,7095803926
1395,692,Xavier Sarna,28,2,A4,True,GANG-270,09269981847
1396,313,George Din,23,2,A3,False,,09383783090
1397,91,Lucky Sane,21,2,A5,False,,09231540922
1398,419,Frederick Borah,44,1,A1,False,,7089789546
1399,656,Elijah Hayer,40,1,A3,False,,00206103354
1400,169,Nihal Lal,55,2,A3,False,,7048517534
1401,631,Barkha Sagar,43,2,A2,False,,05919803900
1402,282,Liam Bhatnagar,42,1,A1,False,,01064442394
1403,437,Darpan Raja,59,2,A1,False,,09192101815
